,school_id,latitude,longitude,type
7315,35922924,-23.75556,-46.605531,"['establishment', 'point_of_interest', 'school']"
7316,24021431,-5.992944,-37.945033,"['establishment', 'point_of_interest', 'school']"
7317,23020431,-3.7500276,-38.531417,"['establishment', 'point_of_interest', 'school']"
7318,33065217,-22.9808383,-43.2242188,"['establishment', 'point_of_interest', 'school']"
7319,43107435,-30.05055999999999,-51.2172764,"['establishment', 'point_of_interest', 'school']"
7320,32007175,-18.8303841,-40.7237774,"['establishment', 'point_of_interest', 'school']"
7321,35179887,-23.6877523,-46.70407669999999,"['establishment', 'point_of_interest', 'school']"
7322,35173460,-23.516408,-47.4996781,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7323,31124729,-21.791975,-46.5543059,"['establishment', 'point_of_interest', 'school']"
7325,35045949,-22.8641073,-47.0495527,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7326,28024362,-12.9764844,-38.5126996,"['establishment', 'place_of_worship', 'point_of_interest', 'school']"
7328,24081078,-6.4623816,-37.0974642,"['establishment', 'point_of_interest', 'school']"
7329,35154672,-24.0180813,-46.4579269,"['establishment', 'point_of_interest', 'school']"
7331,41382161,-23.7751881,-53.3183401,"['establishment', 'point_of_interest', 'primary_school', 'school']"
7332,43105033,-30.0323714,-51.2336952,"['establishment', 'point_of_interest', 'school']"
7333,43029990,-29.9436568,-51.0974527,"['establishment', 'point_of_interest', 'school']"
7334,28033868,-10.890056,-37.097881,"['establishment', 'point_of_interest', 'school']"
7336,31001112,-19.9251971,-43.9856636,"['establishment', 'point_of_interest', 'school']"
7338,35117262,-21.8778869,-51.8451868,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7341,35108583,-23.6615716,-46.4487777,"['establishment', 'point_of_interest', 'school']"
7342,52065391,-18.158313,-47.926786,"['establishment', 'point_of_interest', 'school']"
7343,26104920,-8.594013400000001,-35.112472,"['establishment', 'point_of_interest', 'school']"
7344,21159750,-4.8730927,-43.3691003,"['establishment', 'point_of_interest', 'school']"
7345,17026172,-10.3179359,-48.2988424,"['establishment', 'point_of_interest', 'school']"
7346,26111020,-8.1765689,-34.99753700000001,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7347,35138654,-23.995934,-46.4235,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7348,23070943,-3.759677,-38.5919736,"['establishment', 'point_of_interest', 'school']"
7349,52055256,-17.8111509,-50.6020309,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7351,43107800,-30.0664199,-51.17655569999999,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7352,33048908,-22.7635031,-43.3115398,"['establishment', 'point_of_interest', 'school']"
7353,23068523,-3.8314869,-38.4872562,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7354,35907923,-21.988884,-47.9003853,"['establishment', 'point_of_interest', 'school']"
7355,43037399,-31.3943765,-52.6737899,"['establishment', 'point_of_interest', 'school']"
7356,43139094,-23.5856616,-46.6512152,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7357,21009694,-2.5589475,-44.0548397,"['establishment', 'point_of_interest', 'school']"
7358,25051598,-7.743884,-36.059162,"['establishment', 'point_of_interest', 'school']"
7360,43101488,-31.7796905,-52.340629,"['establishment', 'point_of_interest', 'school']"
7361,43022340,-29.1637544,-51.52269500000001,"['establishment', 'point_of_interest', 'school']"
7362,43048072,-30.0777626,-51.0332128,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7363,24334308,-22.8125838,-43.5921168,"['establishment', 'point_of_interest', 'school']"
7366,52054365,-17.802436,-50.924113,"['establishment', 'point_of_interest', 'school']"
7367,33088101,-22.8058635,-43.3624005,"['establishment', 'point_of_interest', 'university']"
7368,13000411,-19.8614023,-49.7728263,"['establishment', 'point_of_interest', 'school']"
7369,29339138,-19.6355152,-43.2251328,"['establishment', 'point_of_interest', 'school']"
7371,32040695,-20.2954076,-40.3112982,"['establishment', 'point_of_interest', 'school']"
7372,42020565,-26.3059043,-48.8462846,"['establishment', 'point_of_interest', 'school']"
7373,29165610,-12.6689054,-39.101439,"['establishment', 'point_of_interest', 'school']"
7374,24061263,-6.3766706,-35.1362012,"['establishment', 'point_of_interest', 'school']"
7375,42057213,-26.7280219,-53.04508389999999,"['establishment', 'point_of_interest', 'school']"
7377,25072404,-7.2715815,-36.0975212,"['establishment', 'point_of_interest', 'primary_school', 'school']"
7380,41395832,-22.7247924,-43.3388778,"['establishment', 'point_of_interest', 'school']"
7381,35296016,-23.5361285,-46.4942323,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7382,35106768,-23.615129,-46.602712,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7383,23248998,-4.2901923,-38.5003273,"['establishment', 'point_of_interest', 'school']"
7384,35143662,-22.5400484,-52.9571542,"['establishment', 'point_of_interest', 'school']"
7385,31004316,-19.8937825,-43.9042292,"['establishment', 'point_of_interest', 'school']"
7386,35168828,-23.5330542,-46.523577,"['establishment', 'point_of_interest', 'school']"
7387,26129086,-7.991743,-35.044425,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7388,43012582,-29.7888178,-55.76775019999999,"['establishment', 'point_of_interest', 'school']"
7389,35509206,-22.901176,-47.0298726,"['establishment', 'point_of_interest', 'school']"
7390,29181925,-12.917938,-38.3668639,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7391,26086077,-8.309645,-35.675145,"['establishment', 'point_of_interest', 'school']"
7392,33173850,-22.9194143,-43.2238167,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7393,28021797,-11.2640942,-37.6187366,"['establishment', 'point_of_interest', 'school']"
7394,35013882,-23.3908058,-45.6606643,"['establishment', 'point_of_interest', 'school']"
7396,21067244,-2.5454346,-44.1102134,"['establishment', 'point_of_interest', 'school']"
7398,27284000,-7.2223513,-35.911683,"['establishment', 'point_of_interest', 'school']"
7399,33093709,-22.607582,-42.00451839999999,"['establishment', 'point_of_interest', 'school']"
7400,43164447,-29.6079292,-52.192003,"['establishment', 'point_of_interest', 'school']"
7401,33085498,-22.7928819,-43.1738191,"['establishment', 'point_of_interest', 'school']"
7402,31023841,-19.8040572,-43.9568084,"['establishment', 'point_of_interest', 'school']"
7403,35357327,-20.81254,-49.385968,"['establishment', 'point_of_interest', 'school']"
7404,42020824,-26.2760398,-48.8431398,"['establishment', 'point_of_interest', 'school']"
7405,26110270,-8.0909658,-34.9746336,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7406,35020254,-22.3719441,-46.94102880000001,"['establishment', 'point_of_interest', 'school']"
7408,31202495,-23.6345089,-46.7710843,"['establishment', 'point_of_interest', 'school']"
7409,23071001,-3.7868809,-38.5800168,"['establishment', 'point_of_interest', 'school']"
7411,31024481,-17.2169788,-42.5899004,"['establishment', 'point_of_interest', 'school']"
7414,13031660,-3.0594809,-60.0027403,"['establishment', 'point_of_interest', 'school']"
7415,35013390,-21.99502,-49.4592794,"['establishment', 'point_of_interest', 'school']"
7418,32038488,-20.346425,-40.2985905,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7419,31193089,-22.8145768,-43.3186842,"['establishment', 'point_of_interest', 'school']"
7421,33130027,-22.9995892,-43.3789777,"['establishment', 'point_of_interest', 'school']"
7422,31360171,-19.8985024,-44.1146028,"['establishment', 'point_of_interest', 'school']"
7423,50012150,-20.7914973,-51.665938,"['establishment', 'point_of_interest', 'school']"
7424,33050767,-22.59746,-43.2922908,"['establishment', 'point_of_interest', 'school']"
7425,32037368,-20.209143,-40.26268640000001,"['establishment', 'point_of_interest', 'school']"
7426,35121551,-23.833994,-46.8204042,"['establishment', 'point_of_interest', 'school']"
7427,31054071,-23.5568837,-46.574666,"['establishment', 'point_of_interest', 'school']"
7428,42142008,-12.9920073,-38.453631,"['establishment', 'point_of_interest', 'school']"
7429,21092710,-5.4968106,-47.4851322,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7430,31160172,-19.735824,-47.936068,"['establishment', 'point_of_interest', 'primary_school', 'school']"
7431,51024381,-15.8893856,-52.2590528,"['establishment', 'point_of_interest', 'school']"
7432,28013719,-10.2220975,-36.8401367,"['establishment', 'point_of_interest', 'school']"
7433,29171016,-12.5473386,-38.7077416,"['establishment', 'point_of_interest', 'school']"
7434,27282007,-19.9224819,-43.9415553,"['establishment', 'point_of_interest', 'school']"
7435,23135425,-5.4578156,-38.466328,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7436,33433216,-9.4119394,-36.6329452,"['establishment', 'point_of_interest', 'school']"
7437,15156451,-1.4049651,-48.4555946,"['establishment', 'point_of_interest', 'school']"
7438,31332780,-19.8727409,-44.0044469,"['establishment', 'point_of_interest', 'school']"
7439,31347914,-21.1270472,-42.3785851,"['establishment', 'point_of_interest', 'school', 'university']"
7441,43029329,-30.0479724,-52.8890646,"['establishment', 'point_of_interest', 'school']"
7442,42043808,-27.4600433,-51.5533726,"['establishment', 'point_of_interest', 'school']"
7443,33090092,-22.8256465,-42.9830458,"['establishment', 'point_of_interest', 'school']"
7444,23564440,-4.534738,-40.722637,"['establishment', 'point_of_interest', 'school']"
7445,31304981,-21.8388024,-43.7929392,"['establishment', 'point_of_interest', 'school']"
7446,26078805,-8.662212,-36.32071699999999,"['establishment', 'point_of_interest', 'school']"
7447,21090289,-4.9512588,-47.4969817,"['establishment', 'point_of_interest', 'school']"
7448,51051893,-16.4761129,-54.6209771,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7450,52034151,-16.656193,-49.28077570000001,"['establishment', 'point_of_interest', 'school', 'university']"
7452,35176597,-23.7009185,-46.642572,"['establishment', 'point_of_interest', 'school']"
7453,52033210,-16.6723332,-49.2712963,"['establishment', 'point_of_interest', 'school']"
7454,35005356,-23.6701623,-46.7144938,"['establishment', 'point_of_interest', 'school']"
7455,33097224,-22.4094453,-43.6601454,"['establishment', 'point_of_interest', 'school']"
7456,35025598,-22.340404,-49.070198,"['establishment', 'point_of_interest', 'school']"
7457,25067460,-6.6177829,-35.4721413,"['establishment', 'point_of_interest', 'school']"
7459,23053356,-4.3441366,-38.86383259999999,"['establishment', 'point_of_interest', 'school']"
7460,31045594,-18.0889827,-42.5689192,"['establishment', 'point_of_interest', 'school']"
7461,35910594,-23.2136303,-46.7692256,"['establishment', 'point_of_interest', 'school']"
7462,43097782,-22.8953113,-47.002738,"['establishment', 'point_of_interest', 'school']"
7463,25282930,-7.7577433,-38.0180461,"['establishment', 'point_of_interest', 'university']"
7464,24070297,-6.2056554,-38.4968518,"['establishment', 'point_of_interest', 'school']"
7465,42055539,-27.0734392,-53.2460294,"['establishment', 'point_of_interest', 'school']"
7467,25123998,-7.217036800000001,-35.8884387,"['establishment', 'point_of_interest', 'school']"
7468,15042820,-1.2995428,-48.4877396,"['establishment', 'point_of_interest', 'school']"
7469,35103263,-23.5320752,-46.6432297,"['establishment', 'point_of_interest', 'school']"
7470,43105181,-30.04735549999999,-51.2176376,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7471,31160130,-18.597863,-46.521611,"['establishment', 'point_of_interest', 'school']"
7472,29404762,-12.9102302,-38.3528034,"['establishment', 'point_of_interest', 'primary_school', 'school', 'university']"
7473,32043686,-20.6717509,-40.5026938,"['establishment', 'point_of_interest', 'school']"
7475,43100058,-31.7164815,-52.30871759999999,"['establishment', 'point_of_interest', 'university']"
7476,31024783,-17.949191,-43.225676,"['establishment', 'point_of_interest', 'school']"
7477,25072102,-7.2456448,-35.9216693,"['establishment', 'point_of_interest', 'school']"
7478,26525780,-7.712084,-39.617398,"['establishment', 'point_of_interest', 'school']"
7479,33126437,-22.4687521,-44.4518853,"['establishment', 'point_of_interest', 'school']"
7480,29441064,-20.3097482,-40.387286,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7482,35000267,-23.4926412,-46.729228,"['establishment', 'point_of_interest', 'school']"
7483,24013307,-6.112826099999999,-38.3113033,"['establishment', 'point_of_interest', 'school']"
7484,33063354,-22.9435254,-43.1821375,"['establishment', 'point_of_interest', 'school']"
7486,24084336,-5.7490999,-35.2604103,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7487,14000490,2.822996,-60.69497800000001,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7488,29529018,-10.8445955,-38.5409805,"['establishment', 'point_of_interest', 'school']"
7489,26021820,-7.987099199999999,-38.2911901,"['establishment', 'point_of_interest', 'school']"
7490,32028806,-20.3814581,-41.0318354,"['establishment', 'point_of_interest', 'school']"
7492,43038379,-29.9501158,-51.17393389999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7493,33003424,-21.0412986,-41.9820968,"['establishment', 'point_of_interest', 'school']"
7494,13026356,-3.1204326,-60.0049544,"['establishment', 'point_of_interest', 'school']"
7495,23084200,-4.173435100000001,-38.4612079,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7496,51051907,-16.4543585,-54.6436067,"['establishment', 'point_of_interest', 'school']"
7497,23246871,-3.7888522,-38.4797605,"['establishment', 'point_of_interest', 'school']"
7498,35111922,-23.5140388,-47.452986,"['establishment', 'point_of_interest', 'school']"
7500,31108669,-17.009875,-46.009258,"['establishment', 'point_of_interest', 'school']"
7502,15586227,-1.3323135,-48.4696643,"['establishment', 'point_of_interest', 'school']"
7503,29304490,-14.7929985,-39.2825463,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7504,32025920,-20.077367,-41.1258637,"['establishment', 'point_of_interest', 'school']"
7505,43062652,-29.3817123,-51.3118641,"['establishment', 'point_of_interest', 'school']"
7506,23246260,-2.9365653,-41.0416403,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7507,51010810,-14.3792298,-56.3937047,"['establishment', 'point_of_interest', 'school']"
